,Latitude,Longitude,Store_Number,Address,Fuel,Num,store,NOP,Phone_Number,Country,State_Province
148,-85.98755,34.01215,Walmart Supercenter,"340 E Meighan Blvd,Gadsden,AL,35903 ,,(256) 547-2637",None,0301,walmart supercenter,0,(256) 547-2637,USA,AL
149,-86.823856,33.647208,Walmart Supercenter,"890 Odum Rd; I-65 Exit 271,Gardendale,AL,35071 ,,(205) 631-8110",Gas/Diesel,1201,walmart supercenter,0,(205) 631-8110,USA,AL
150,-86.8244629,33.6484947,Murphy: USA,"916 Odum Rd; I-65 exit 271,Gardendale,AL,35071 ,,(205) 608-3699",Gas/Diesel,6891,murphy: usa,0,(205) 608-3699,USA,AL
151,-85.89959,31.051002,Walmart,"1608 W Magnolia Ave: I-65 Exit 130,Geneva,AL,36340 ,,(334) 684-3681",None,1063,walmart,0,(334) 684-3681,USA,AL
152,-86.646321,31.849455,Walmart Supercenter,"501 Willow Lane: I-65 Exit 130,Greenville,AL,36037 ,,(334) 382-2655",Gas/Diesel,1462,walmart supercenter,0,(334) 382-2655,USA,AL
153,-86.6433556,31.851503,Murphy: USA,"701 Willow Lane; I-65 Exit 130,Greenville,AL,36037 ,,(334) 382-0036",Gas/Diesel,7087,murphy: usa,0,(334) 382-0036,USA,AL
154,-87.6868878,30.264755,Murphy: USA,"140 E Fort Morgan Rd,Gulf Shores,AL,36542 ,,(251) 540-7602",Gas/Diesel,7079,murphy: usa,0,(251) 540-7602,USA,AL
155,-87.686455,30.266434,Walmart Supercenter,"170 E Fort Morgan Rd,Gulf Shores,AL,36542 ,(NOP),(251) 968-5871",Gas/Diesel,2748,walmart supercenter,1,(251) 968-5871,USA,AL
156,-86.27847,34.300251,Walmart Supercenter,"11697 Hwy 431,Guntersville,AL,35976 ,,(256) 878-0685",Gas,0681,walmart supercenter,0,(256) 878-0685,USA,AL
157,-86.2794189,34.3012543,Murphy: USA,"11705 Hwy 431,Guntersville,AL,35976 ,,(256) 891-1099",Gas,5786,murphy: usa,0,(256) 891-1099,USA,AL
158,-87.598816,34.239773,Walmart Supercenter,"42466 Hwy 195,Haleyville,AL,35565 ,,(205) 486-9498",None,0409,walmart supercenter,0,(205) 486-9498,USA,AL
159,-87.990125,34.119895,Walmart Supercenter,"1706 Military St. S,Hamilton,AL,35570 ,,(205) 921-3090",None,1100,walmart supercenter,0,(205) 921-3090,USA,AL
160,-86.948615,34.453313,Walmart Supercenter,"1201 Hwy 31 NW,Hartselle,AL,35640 ,,(256) 773-1675",Gas/Diesel,1124,walmart supercenter,0,(256) 773-1675,USA,AL
161,-86.9476242,34.4543839,Murphy: USA,"1213 Hwy 31 NW,Hartselle,AL,35640 ,,(256) 773-0420",Gas/Diesel,6599,murphy: usa,0,(256) 773-0420,USA,AL
162,-86.57179,34.943577,Walmart Supercenter,"14595 N Hwy 231/432 N,Hazel Green,AL,35750 ,,(256) 828-0486",Gas,6878,walmart supercenter,0,(256) 828-0486,USA,AL
163,-86.851306,33.27955,Wm Nbrhd Mkt,"335 Helena Market Pl,Helena,AL,35080 .,(NOP),(205) 624-1640",None,4189,Walmart nbrhd mkt,1,(205) 624-1640,USA,AL
164,-86.819967,33.448284,Sam's Club,"201 Lakeshore Pkwy,Homewood,AL,35209 ,,(205) 941-3326",Gas,8247,sam's club,0,(205) 941-3326,USA,AL
165,-86.821477,33.447699,Walmart Supercenter,"209 Lakeshore Pkwy; I-65 Exit 255,Homewood,AL,35209 ,,(205) 945-8692",None,1481,walmart supercenter,0,(205) 945-8692,USA,AL
166,-86.82546,33.362717,Walmart Supercenter,"2780 John Hawkins Pkwy; I-459 Exit 10,Hoover,AL,35244 ,(NOP),(205) 733-0303",None,1229,walmart supercenter,1,(205) 733-0303,USA,AL
167,-86.808073,33.373856,Sam's Club,"3053 John Hawkins Pkwy; I-459 Exit 10,Hoover,AL,35244 ,,(205) 982-0596",Gas,4724,sam's club,0,(205) 982-0596,USA,AL
168,-86.798124,33.393198,Wm Nbrhd Mkt,"3320 Lorna Rd,Hoover,AL,35216 ,(NOP),(205) 909-4306",None,3184,Walmart nbrhd mkt,1,(205) 909-4306,USA,AL
169,-86.968613,33.458664,Walmart Supercenter,"1007 Red Farmer Dr,Hueytown,AL,35023 ,,(205) 744-9997",None,4497,walmart supercenter,0,(205) 744-9997,USA,AL
170,-86.597427,34.786949,Wm Pharmacy/Clinic,"1 Cottonwood Dr NW,Huntsville,AL,35810 ,,(256) 746-1638",None,7254,Walmart pharmacy/clinic,0,(256) 746-1638,USA,AL
171,-86.5701447,34.6158867,Murphy: USA,"11610 Memorial Pkwy S,Huntsville,AL,35803 ,,(256) 880-5180",Gas,5667,murphy: usa,0,(256) 880-5180,USA,AL
172,-86.569318,34.615841,Walmart Supercenter,"11610 Memorial Pkwy S,Huntsville,AL,35803 ,,(256) 881-0581",Gas,0434,walmart supercenter,0,(256) 881-0581,USA,AL
173,-86.5933075,34.7632942,Murphy: USA,"2150 Sparkman Dr NW,Huntsville,AL,35810 ,,(256) 851-1674",Gas/Diesel,7029,murphy: usa,0,(256) 851-1674,USA,AL
174,-86.492693,34.818134,Walmart Supercenter,"2165 Winchester Rd NE,Huntsville,AL,35811 ,,(256) 716-6773",None,7324,walmart supercenter,0,(256) 716-6773,USA,AL
175,-86.592125,34.764268,Walmart Supercenter,"2200 Sparkman Dr,Huntsville,AL,35810 ,(NOP),(256) 852-2236",Gas/Diesel,0433,walmart supercenter,1,(256) 852-2236,USA,AL
176,-86.571387,34.642811,Sam's Club,"2235 National Blvd,Huntsville,AL,35810 ,,(256) 881-8186",Gas,8107,sam's club,0,(256) 881-8186,USA,AL
177,-86.62637,34.711967,Wm Nbrhd Mkt,"2305 Jordan Ln SW,Huntsville,AL,35805 ,,(256) 755-3080",Gas/Diesel,5925,Walmart nbrhd mkt,0,(256) 755-3080,USA,AL
178,-86.585134,34.702931,Walmart Supercenter,"3031 Memorial Pkwy SW,Huntsville,AL,35801 ,(NOP),(256) 536-2870",None,0375,walmart supercenter,1,(256) 536-2870,USA,AL
179,-86.633926,34.749954,Wm Nbrhd Mkt,"4226 Oakwood Ave NW,Huntsville,AL,35810 ,(NOP),(256) 361-2083",None,3185,Walmart nbrhd mkt,1,(256) 361-2083,USA,AL
180,-86.658454,34.736543,Sam's Club,"5651 Holmes AvE NW,Huntsville,AL,35816 ,,(256) 837-7323",Gas,4776,sam's club,0,(256) 837-7323,USA,AL
181,-86.675545,34.745947,Walmart Supercenter,"6140a University Dr,Huntsville,AL,35806 ,,(256) 837-7272",None,0332,walmart supercenter,0,(256) 837-7272,USA,AL
182,-86.541176,34.647125,Wm Nbrhd Mkt,"9020 Bailey Cove Rd SE,Huntsville,AL,35802 ,,(256) 970-6552",None,5716,Walmart nbrhd mkt,0,(256) 970-6552,USA,AL
183,-86.720333,33.528144,Walmart Supercenter,"1600 Montclair Rd; I-20 Exit 132,Irondale,AL,35210 ,,(205) 956-0416",None,1711,walmart supercenter,0,(205) 956-0416,USA,AL
184,-87.8762598,31.5568831,Murphy: USA,"115 Walker Springs Rd,Jackson,AL,36545 ,,(251) 246-1354",Gas,5815,murphy: usa,0,(251) 246-1354,USA,AL
185,-87.8761,31.55913,Walmart Supercenter,"4206 College Ave,Jackson,AL,36545 ,,(251) 247-7101",Gas,2760,walmart supercenter,0,(251) 247-7101,USA,AL
186,-85.7641144,33.788311,Murphy: USA,"1625 Pelham Rd S,Jacksonville,AL,36265 ,,(256) 435-4036",Gas/Diesel,7170,murphy: usa,0,(256) 435-4036,USA,AL
187,-85.764007,33.788231,Walmart Supercenter,"1625 Pelham Rd S,Jacksonville,AL,36265 ,,(256) 435-8100",Gas/Diesel,0300,walmart supercenter,0,(256) 435-8100,USA,AL
188,-87.254556,33.843721,Walmart Supercenter,"1801 Hwy 78 E,Jasper,AL,35501 ,,(205) 384-1100",None,0287,walmart supercenter,0,(205) 384-1100,USA,AL
189,-86.519748,33.562104,Walmart Supercenter,"8551 Whitfield Ave; I-20 Exit 144,Leeds,AL,35094 ,,(205) 699-0701",Gas/Diesel,0562,walmart supercenter,0,(205) 699-0701,USA,AL
190,-86.521053,33.562292,Murphy: USA,"8559 Whitfield Ave; I-20 Exit 144,Leeds,AL,35094 ,,(305) 699-7005",Gas/Diesel,7555,murphy: usa,0,(305) 699-7005,USA,AL
191,-86.74917,34.79353,Wm Nbrhd Mkt,"7140 Wall Triana Hwy,Madison,AL,35757 ,(NOP),(256) 970-6193",None,7342,Walmart nbrhd mkt,1,(256) 970-6193,USA,AL
192,-86.7302,34.756393,Walmart Pickup & Fuel,"7520 Hwy 72 W,Madison,AL,35758 ,,(256) 721-6402",Gas,5746,walmart pickup & fuel,0,(256) 721-6402,USA,AL
193,-86.773289,34.749878,Walmart Supercenter,"8580 Hwy 72,Madison,AL,35758 ,,(256) 716-6951",None,5703,walmart supercenter,0,(256) 716-6951,USA,AL
194,-86.740257,34.681766,Murphy: USA,"8600 Madison Blvd; I-565 Exit 9,Madison,AL,35758 ,,(256) 464-3955",Gas,5721,murphy: usa,0,(256) 464-3955,USA,AL
195,-86.740697,34.682772,Walmart Supercenter,"8650 Madison Blvd; I-565 Exit 9,Madison,AL,35758 ,,(256) 461-7403",Gas,2690,walmart supercenter,0,(256) 461-7403,USA,AL
196,-86.399215,32.494634,Walmart Supercenter,"145 Kelley Blvd; I-65 Exit 181,Millbrook,AL,36054 ,(NOP),(334) 285-0311",None,4318,walmart supercenter,1,(334) 285-0311,USA,AL
197,-86.3062676,32.331387,Murphy: USA,"35 Kelley Blvd,Millbrook,AL,36054 ,,(334) 285-5437",Gas/Diesel,7502,murphy: usa,0,(334) 285-5437,USA,AL
198,-88.125032,30.683536,Walmart Supercenter,"101 S Beltline Hwy,Mobile,AL,36606 ,(NOP),(251) 471-1105",None,0991,walmart supercenter,1,(251) 471-1105,USA,AL
199,-88.16761,30.713487,Wm Nbrhd Mkt,"1300 N University Blvd,Mobile,AL,36618 ,(NOP),(251) 586-6227",None,4210,Walmart nbrhd mkt,1,(251) 586-6227,USA,AL
200,-88.161798,30.649465,Wm Nbrhd Mkt,"1970 S University Blvd,Mobile,AL,36609 ,(NOP),(251) 666-3373",Gas/Diesel,5098,Walmart nbrhd mkt,1,(251) 666-3373,USA,AL
201,-88.1613223,30.6495582,Murphy: USA,"1970 S University Blvd,Mobile,AL,36609 ,(NOP),(251) 665-2380",Gas/Diesel,6880,murphy: usa,1,(251) 665-2380,USA,AL
202,-88.247149,30.639031,Walmart Supercenter,"2500 Dawes Rd,Mobile,AL,36695 ,,(251) 633-6023",None,4581,walmart supercenter,0,(251) 633-6023,USA,AL
203,-88.103716,30.668953,Wm Nbrhd Mkt,"2570 Government Blvd,Mobile,AL,36606 ,(NOP),(251) 586-6481",None,5740,Walmart nbrhd mkt,1,(251) 586-6481,USA,AL
204,-88.162626,30.594576,Walmart Supercenter,"5245 Rangeline Service Rd,Mobile,AL,36619 ,(NOP),(251) 666-7972",None,0866,walmart supercenter,1,(251) 666-7972,USA,AL
205,-88.123167,30.678167,Sam's Club,"601 E; I-65 Service Rd S; I-65 Exit 3,Mobile,AL,36606 ,,(251) 479-1346",Gas,8102,sam's club,0,(251) 479-1346,USA,AL
206,-88.189511,30.640966,Wm Nbrhd Mkt,"6350 Cottage Hill Rd,Mobile,AL,36609 ,(NOP),(251) 661-1717",None,4657,Walmart nbrhd mkt,1,(251) 661-1717,USA,AL
207,-88.194899,30.679921,Wm Nbrhd Mkt,"6575 Airport Blvd,Mobile,AL,36608 ,(NOP),(2510 370-9845",None,4648,Walmart nbrhd mkt,1,(251) 370-9845,USA,AL
208,-88.223742,30.677928,Walmart Supercenter,"685 Schillinger Rd,Mobile,AL,36695 ,,(251) 633-2211",None,0853,walmart supercenter,0,(251) 633-2211,USA,AL
209,-87.33097,31.48112,Walmart Supercenter,"3371 S Alabama Ave,Monroeville,AL,36460 ,,(251) 575-3333",None,1493,walmart supercenter,0,(251) 575-3333,USA,AL
210,-86.1339951,32.3571968,Murphy: USA,"10620 Chantilly Pkwy; I-85 Exit 11,Montgomery,AL,36117 ,,(334) 277-5017",Gas/Diesel,7501,murphy: usa,0,(334) 277-5017,USA,AL
211,-86.133813,32.355393,Walmart Supercenter,"10710 Chantilly Pkwy; I-85 Exit 11,Montgomery,AL,36117 ,(NOP),(334) 272-7377",Gas/Diesel,4407,walmart supercenter,1,(334) 272-7377,USA,AL
212,-86.214737,32.465771,Sam's Club,"1080 Eastern Blvd; I-85 Exit 6,Montgomery,AL,36117 ,,(334) 272-0277",Gas,8106,sam's club,0,(334) 272-0277,USA,AL
213,-86.267625,32.403706,Wm Nbrhd Mkt,"1600 Federal Dr,Montgomery,AL,36109 ,,(334) 777-5865",None,4672,Walmart nbrhd mkt,0,(334) 777-5865,USA,AL
214,-86.23261,32.326823,Walmart Supercenter,"3801 Eastern Blvd,Montgomery,AL,36116 ,,(334) 284-4181",None,0930,walmart supercenter,0,(334) 284-4181,USA,AL
215,-86.232821,32.327816,Murphy: USA,"3809 Eastern Blvd,Montgomery,AL,36116 ,,(334) 244-9168",Gas/Diesel,7556,murphy: usa,0,(334) 244-9168,USA,AL
216,-86.186348,32.3830223,Murphy: USA,"6401 Atlanta Hwy,Montgomery,AL,36117 ,,(334) 396-8749",Gas/Diesel,6728,murphy: usa,0,(334) 396-8749,USA,AL
217,-86.184597,32.384223,Walmart Supercenter,"6495 Atlanta Hwy,Montgomery,AL,36117 ,,(334) 272-0263",Gas/Diesel,0938,walmart supercenter,0,(334) 272-0263,USA,AL
218,-86.175159,32.338768,Wm Nbrhd Mkt,"8035 Vaughn Rd,Montgomery,AL,36116 ,,(334) 777-5881",None,4691,Walmart nbrhd mkt,0,(334) 777-5881,USA,AL
219,-86.2709134,32.37113,Murphy: USA,"805 Ann St; I-85 Exit 3,Montgomery,AL,36107 ,,(334) 834-9674",Gas/Diesel,7339,murphy: usa,0,(334) 834-9674,USA,AL
220,-86.269382,32.370347,Walmart Supercenter,"851 Ann St; I-85 Exit 3,Montgomery,AL,36107 ,,(334) 223-7177",Gas/Diesel,5348,walmart supercenter,0,(334) 223-7177,USA,AL
221,-87.3112717,34.66576,Murphy: USA,"15441 Hwy 24,Moulton,AL,35650 ,,(256) 974-6031",Gas/Diesel,7571,murphy: usa,0,(256) 974-6031,USA,AL
222,-87.276973,34.494578,Walmart Supercenter,"15445 Hwy 24,Moulton,AL,35650 ,(NOP),(256) 974-1128",Gas/Diesel,0394,walmart supercenter,1,(256) 974-1128,USA,AL
223,-87.673706,34.746723,Walmart Supercenter,"517 W Avalon Ave,Muscle Shoals,AL,35661 ,,(256) 381-0987",Gas,0660,walmart supercenter,0,(256) 381-0987,USA,AL
224,-87.7119651,34.7453778,Murphy: USA,"571 W Avalon Ave,Muscle Shoals,AL,35661 ,,(256) 314-4620",Gas,5368,murphy: usa,0,(256) 314-4620,USA,AL
225,-87.573538,33.23909,Wm Nbrhd Mkt,"1660 McFarland Blvd,Northport,AL,35476 ,,(205) 861-1263",None,5248,Walmart nbrhd mkt,0,(205) 861-1263,USA,AL
226,-87.6131363,33.2358665,Murphy: USA,"5700 McFarland Blvd,Northport,AL,35476 ,,(205) 339-3876",Gas,5593,murphy: usa,0,(205) 339-3876,USA,AL
227,-87.61419,33.236196,Walmart Supercenter,"5710 Mcfarland Blvd,Northport,AL,35476 ,(NOP),(205) 333-7820",Gas,2306,walmart supercenter,1,(205) 333-7820,USA,AL
228,-86.447084,33.971806,Walmart Supercenter,"2453 2nd Ave E,Oneonta,AL,35121 ,(NOP),(205) 625-6474",None,0315,walmart supercenter,1,(205) 625-6474,USA,AL
229,-85.421653,32.637052,Walmart Supercenter,"2900 Pepperell Pkwy; I-85 Exit 58,Opelika,AL,36801 ,,(334) 745-9333",Gas/Diesel,0355,walmart supercenter,0,(334) 745-9333,USA,AL
230,-85.4218246,32.6354134,Murphy: USA,"2950 Pepperell Pkwy; I-85 Exit 58,Opelika,AL,36801 ,,(334) 745-2266",Gas/Diesel,6782,murphy: usa,0,(334) 745-2266,USA,AL
231,-87.593859,30.268534,Wm Nbrhd Mkt,"25241 Perdido Blvd,Orange Beach,AL,36561 ,,(251) 974-1810",None,5653,Walmart nbrhd mkt,0,(251) 974-1810,USA,AL
232,-86.485785,34.658484,Walmart Supercenter,"330 Sutton Rd,Owens Cross Roads,AL,35763 ,,(256) 534-4140",Gas/Diesel,5197,walmart supercenter,0,(256) 534-4140,USA,AL
233,-86.4855713,34.6599354,Murphy: USA,"386 Sutton Rd,Owens Cross Roads,AL,35763 ,,(256) 533-1313",Gas/Diesel,7262,murphy: usa,0,(256) 533-1313,USA,AL
234,-85.776366,33.610335,Sam's Club,"1900 Oxford Exchange Blvd; I-20 Exit 188,Oxford,AL,36203 ,,(256) 342-0125",Gas/Diesel,4836,sam's club,0,(256) 342-0125,USA,AL
235,-85.834571,33.600784,Murphy: USA,"45 Plaza Lane; I-20 Exit 185,Oxford,AL,36203 ,,(256) 831-2654",Gas/Diesel,6758,murphy: usa,0,(256) 831-2654,USA,AL
236,-85.833028,33.599795,Walmart Supercenter,"92 Plaza Lane; I-20 Exit 185,Oxford,AL,36203 ,,(256) 835-4701",Gas/Diesel,0809,walmart supercenter,0,(256) 835-4701,USA,AL
237,-85.650922,31.44433,Walmart Supercenter,"1537 S Hwy 231,Ozark,AL,36360 ,(NOP),(334) 774-0272",Gas/Diesel,0740,walmart supercenter,1,(334) 774-0272,USA,AL
238,-85.6507927,31.4433707,Murphy: USA,"1579 S Hwy 231,Ozark,AL,36360 ,,(334) 774-2558",Gas/Diesel,6885,murphy: usa,0,(334) 774-2558,USA,AL
239,-86.791032,33.339511,Walmart Supercenter,"2181 Pelham Pkwy; I-65 Exit 246,Pelham,AL,35124 ,,(205) 987-0108",Gas/Diesel,5262,walmart supercenter,0,(205) 987-0108,USA,AL
240,-86.792188,33.3384304,Murphy: USA,"2191 Pelham Pkwy; I-65 Exit 246,Pelham,AL,35124 ,,(205) 739-0051",Gas/Diesel,7051,murphy: usa,0,(205) 739-0051,USA,AL
241,-86.2799136,33.6091357,Murphy: USA,"145 Vaughan Lane; I-20 Exit 158,Pell City,AL,35125 ,,(205) 338-1106",Gas/Diesel,6952,murphy: usa,0,(205) 338-1106,USA,AL
242,-86.278017,33.609551,Walmart Supercenter,"165 Vaughan Lane; I-20 Exit 158,Pell City,AL,35125 ,,(205) 338-5300",Gas/Diesel,5113,walmart supercenter,0,(205) 338-5300,USA,AL
243,-85.043407,32.500236,Walmart Supercenter,"3700 Hwy 280/431 N ,Phenix City,AL,36867 ,,(334) 291-1700",None,1284,walmart supercenter,0,(334) 291-1700,USA,AL
244,-85.076644,32.467116,Wm Nbrhd Mkt,"3864 Hwy 80 W,Phenix City,AL,36870 ,,(334) 408-6069",None,5903,Walmart nbrhd mkt,0,(334) 408-6069,USA,AL
245,-86.416339,32.462164,Walmart Supercenter,"1903 Cobbs Ford Rd; I-65 Exit 181,Prattville,AL,36066 ,,(334) 361-2135",None,0483,walmart supercenter,0,(334) 361-2135,USA,AL
246,-85.365101,33.164394,Walmart Supercenter,"4180 Hwy 431,Roanoke,AL,36274 ,,(334) 863-2147",Gas/Diesel,0863,walmart supercenter,0,(334) 863-2147,USA,AL
247,-85.3668956,33.1637831,Murphy: USA,"4214 Hwy 431,Roanoke,AL,36274 ,,(334) 863-6218",Gas/Diesel,7030,murphy: usa,0,(334) 863-6218,USA,AL
248,-87.710445,30.532051,Walmart Supercenter,"21141 Hwy 59,Robertsdale,AL,36567 ,,(251) 947-4424",None,6173,walmart supercenter,0,(251) 947-4424,USA,AL
249,-87.726164,34.4943029,Murphy: USA,"13669 Hwy 43,Russellville,AL,35653 ,,(256) 332-9948",Gas/Diesel,7171,murphy: usa,0,(256) 332-9948,USA,AL
250,-87.728099,34.494889,Walmart Supercenter,"13675 Hwy 43,Russellville,AL,35653 ,,(256) 332-7382",Gas/Diesel,0403,walmart supercenter,0,(256) 332-7382,USA,AL
251,-88.0964661,30.8010464,Murphy: USA,"1091 Industrial Pkwy,Saraland,AL,36571 ,,(251) 679-7067",Gas/Diesel,6723,murphy: usa,0,(251) 679-7067,USA,AL
252,-88.096974,30.800588,Walmart Supercenter,"1095 Industrial Pkwy,Saraland,AL,36571 ,,(251) 675-8000",Gas/Diesel,1212,walmart supercenter,0,(251) 675-8000,USA,AL
253,-86.006994,34.66849,Walmart Supercenter,"24833 John T Reid Prkwy,Scottsboro,AL,35768 ,,(256) 574-1126",None,0712,walmart supercenter,0,(256) 574-1126,USA,AL
254,-87.0221939,32.4435463,Murphy: USA,"1501 Hwy 14 E,Selma,AL,36701 ,,(334) 877-4910",Gas,5692,murphy: usa,0,(334) 877-4910,USA,AL
255,-87.012864,32.432916,Walmart Supercenter,"1501 Hwy 14 E,Selma,AL,36701 ,,(334) 874-7793",Gas,0700,walmart supercenter,0,(334) 874-7793,USA,AL
256,-88.229125,30.763425,Murphy: USA,"7855 Moffett Rd,Semmes,AL,36575 ,,(251) 645-4144",Gas/Diesel,6987,murphy: usa,0,(251) 645-4144,USA,AL
257,-88.228359,30.762146,Walmart Supercenter,"7855 Moffett Rd,Semmes,AL,36575 ,(NOP),(251) 645-8224",Gas/Diesel,5174,walmart supercenter,1,(251) 645-8224,USA,AL
258,-86.4309816,33.7779801,Murphy: USA,"138 Springville Station Blvd; I-59 Exit 156,Springville,AL,35146 ,,(205) 467-3913",Gas/Diesel,7507,murphy: usa,0,(205) 467-3913,USA,AL
259,-86.432585,33.778733,Walmart Supercenter,"160 Springville Station Blvd; I-59 Exit 156,Springville,AL,35146 ,,(205) 467-6656",Gas/Diesel,3386,walmart supercenter,0,(205) 467-6656,USA,AL
260,-87.042126,33.743823,Murphy: USA,"670 Hwy 78,Sumiton,AL,35148 ,,(205) 648-1689",Gas/Diesel,6839,murphy: usa,0,(205) 648-1689,USA,AL
261,-87.042151,33.744594,Walmart Supercenter,"690 Hwy 78,Sumiton,AL,35148 ,(NOP),(205) 648-4100",Gas/Diesel,2723,walmart supercenter,1,(205) 648-4100,USA,AL
262,-86.286284,33.175291,Walmart Supercenter,"41301 Hwy 280,Sylacauga,AL,35150 ,,(256) 245-0356",None,0730,walmart supercenter,0,(256) 245-0356,USA,AL
263,-86.0825171,33.4385332,Murphy: USA,"210 Haynes St,Talladega,AL,35160 ,,(256) 315-0064",Gas/Diesel,7071,murphy: usa,0,(256) 315-0064,USA,AL
264,-86.081078,33.438168,Walmart Supercenter,"214 Haynes St,Talladega,AL,35160 ,,(256) 761-1681",Gas/Diesel,0432,walmart supercenter,0,(256) 761-1681,USA,AL
265,-85.932116,32.565646,Walmart Supercenter,"2190 Gilmer Ave,Tallassee,AL,36078 ,,(334) 283-6841",None,1057,walmart supercenter,0,(334) 283-6841,USA,AL
266,-88.214839,30.562893,Wm Nbrhd Mkt,"7320 Theodore Dawes Rd; I-10 Exit 13,Theodore,AL,36582 ,,(251) 370-1723",None,5744,Walmart nbrhd mkt,0,(251) 370-1723,USA,AL
267,-87.738488,31.939513,Walmart Supercenter,"34301 Hwy 43,Thomasville,AL,36784 ,,(334) 636-0219",Gas,1174,walmart supercenter,0,(334) 636-0219,USA,AL
268,-87.737155,31.9398623,Murphy: USA,"34321 Hwy 43,Thomasville,AL,36784 ,,(334) 636-1161",Gas,5702,murphy: usa,0,(334) 636-1161,USA,AL
269,-85.9412578,31.7790142,Murphy: USA,"1418 Hwy 231 S,Troy,AL,36081 ,,(334) 566-3161",Gas,5743,murphy: usa,0,(334) 566-3161,USA,AL
270,-85.939333,31.779816,Walmart Supercenter,"1420 Hwy 231 S,Troy,AL,36081 ,,(334) 566-8012",Gas,0723,walmart supercenter,0,(334) 566-8012,USA,AL
271,-87.520578,33.166096,Sam's Club,"1401 Skyland Blvd E; I-20/59 Exit 73,Tuscaloosa,AL,35405 ,,(205) 750-8559",Gas,6435,sam's club,0,(205) 750-8559,USA,AL
272,-87.518398,33.166167,Walmart Supercenter,"1501 Skyland Blvd E; I-20/59 Exit 73,Tuscaloosa,AL,35405 ,,(205) 750-0823",None,0715,walmart supercenter,0,(205) 750-0823,USA,AL
273,-87.482802,33.169439,Wm Nbrhd Mkt,"4201 Hargrove Rd; I-20 Exit 76,Tuscaloosa,AL,35405 ,,(205) 632-6205",None,5256,Walmart nbrhd mkt,0,(205) 632-6205,USA,AL
274,-85.17894,32.835856,Walmart Supercenter,"3501 20th Ave; I-85 Exit 79,Valley,AL,36854 ,,(334) 768-2118",Gas,0733,walmart supercenter,0,(334) 768-2118,USA,AL
275,-85.1774217,32.837597,Murphy: USA,"3507 20th Ave; I-85 Exit 79,Valley,AL,36854 ,,(334) 768-0172",Gas,5732,murphy: usa,0,(334) 768-0172,USA,AL
276,-86.791267,33.428893,Wm Nbrhd Mkt,"1300 Montgomery Hwy,Vestavia Hills,AL,35216 ,(NOP),(205) 822-9994",None,4580,Walmart nbrhd mkt,1,(205) 822-9994,USA,AL
277,-86.2144656,32.5073225,Murphy: USA,"4536 Hwy 231,Wetumpka,AL,36092 ,,(334) 514-0714",Gas/Diesel,6907,murphy: usa,0,(334) 514-0714,USA,AL
278,-86.213048,32.507263,Walmart Supercenter,"4538 Hwy 231,Wetumpka,AL,36092 ,,(334) 567-3066",Gas/Diesel,1101,walmart supercenter,0,(334) 567-3066,USA,AL
279,-87.840515,33.936065,Walmart Supercenter,"2575 Hwy 43,Winfield,AL,35594 ,,(205) 487-4359",None,0362,walmart supercenter,0,(205) 487-4359,USA,AL
280,-94.229055,35.479555,Walmart Supercenter,"367 W Cherry St; I-40 Exit 13,Alma,AR,72921 ,,(479) 632-4585",Gas/Diesel,0358,walmart supercenter,0,(479) 632-4585,USA,AR
281,-94.2305908,35.4809608,Murphy: USA,"414 W Cherry St; I-40 Exit 13,Alma,AR,72921 ,,(479) 632-0558",Gas/Diesel,7330,murphy: usa,0,(479) 632-0558,USA,AR
282,-93.095638,34.119748,Walmart Supercenter,"109 W P Malone Dr; I-30 Exit 73,Arkadelphia,AR,71923 ,,(870) 246-2459",None,0318,walmart supercenter,0,(870) 246-2459,USA,AR
283,-91.6019386,36.2377951,Murphy: USA,"105 Hwy 62,Ash Flat,AR,72513 ,,(870) 994-2110",Gas/Diesel,6800,murphy: usa,0,(870) 994-2110,USA,AR
284,-91.5976,36.2373,Walmart Supercenter,"219 Hwy 412,Ash Flat,AR,72513 ,,(870) 994-7520",Gas/Diesel,0160,walmart supercenter,0,(870) 994-7520,USA,AR
285,-94.109939,33.657415,Walmart Supercenter,"297 Hwy 32 Bypass E,Ashdown,AR,71822 ,,(870) 898-5126",None,0133,walmart supercenter,0,(870) 898-5126,USA,AR
286,-91.613873,35.763584,Walmart Supercenter,"3150 Harrison St,Batesville,AR,72501 ,,(870) 793-9004",Gas/Diesel,0119,walmart supercenter,0,(870) 793-9004,USA,AR
287,-91.613151,35.764389,Murphy: USA,"3162 Harrison St,Batesville,AR,72501 ,,(870) 793-6262",Gas/Diesel,7635,murphy: usa,0,(870) 793-6262,USA,AR
288,-91.906522,35.066205,Walmart Supercenter,"2003 W Center St,Beebe,AR,72012 ,,(501) 882-1017",None,4168,walmart supercenter,0,(501) 882-1017,USA,AR
289,-92.5824738,34.5775719,Murphy: USA,"17305 I-30 Frontage Rd; I-30 Exit 118,Benton,AR,72015 ,,(501) 860-7838",Gas/Diesel,6801,murphy: usa,0,(501) 860-7838,USA,AR
290,-92.58112,34.577409,Walmart Supercenter,"17309 I-30 Frontage Rd: I-30 Exit 118,Benton,AR,72015 ,,(501) 860-6135",Gas/Diesel,0085,walmart supercenter,0,(501) 860-6135,USA,AR
